Source;Target;Weight
5499;1334;0.17070727966372012
1334;6472;0.1854490234153689
6472;1334;0.1854490234153689
1334;7259;0.16104477175644444
7259;1334;0.16104477175644444
1335;2267;0.15403922195426356
2267;1335;0.15403922195426356
1335;2308;0.2313782131597592
2308;1335;0.2313782131597592
1335;3932;0.15643778834207153
3932;1335;0.15643778834207153
1335;4608;0.5
4608;1335;0.5
1335;4674;0.1754250635819545
4674;1335;0.1754250635819545
1335;4912;0.17376534287144002
4912;1335;0.17376534287144002
1335;5833;0.15256487060115928
5833;1335;0.15256487060115928
1336;1891;0.15256487060115928
1891;1336;0.15256487060115928
1336;2288;0.1505149978319906
2288;1336;0.1505149978319906
1336;3778;0.1965616322328226
3778;1336;0.1965616322328226
1336;5450;0.19342640361727081
5450;1336;0.19342640361727081
1336;7402;0.1548123827357682
7402;1336;0.1548123827357682
1336;7477;0.17718382013555792
7477;1336;0.17718382013555792
1336;7489;0.19342640361727081
7489;1336;0.19342640361727081
1336;7664;0.1905514124267734
7664;1336;0.1905514124267734
1336;7916;0.1965616322328226
7916;1336;0.1965616322328226
1337;1766;0.15561139140249397
1766;1337;0.15561139140249397
1337;1791;0.2313782131597592
1791;1337;0.2313782131597592
1337;3714;0.22424382421757544
3714;1337;0.22424382421757544
1338;2814;0.15329048865267808
2814;1338;0.15329048865267808
1338;4235;0.16207652439312228
4235;1338;0.16207652439312228
1338;6940;0.1754250635819545
6940;1338;0.1754250635819545
1339;1514;0.16666666666666666
1514;1339;0.16666666666666666
1339;1692;0.26264953503719357
1692;1339;0.26264953503719357
1339;2234;0.1965616322328226
2234;1339;0.1965616322328226
1339;2438;0.23981246656813146
2438;1339;0.23981246656813146
1339;2637;0.1854490234153689
2637;1339;0.1854490234153689
1339;3428;0.17905223175104137
3428;1339;0.17905223175104137
1339;3556;0.15186115333086322
3556;1339;0.15186115333086322
1339;4072;0.2313782131597592
4072;1339;0.2313782131597592
1339;4850;0.15643778834207153
4850;1339;0.15643778834207153
1339;5593;0.16794877895704194
5593;1339;0.16794877895704194
1339;5774;0.23981246656813146
5774;1339;0.23981246656813146
1339;5857;0.16427204996205025
5857;1339;0.16427204996205025
1339;6142;0.1505149978319906
6142;1339;0.1505149978319906
1339;6672;0.1572932473495469
6672;1339;0.1572932473495469
1339;7358;0.15909880786929415
7358;1339;0.15909880786929415
1339;7547;0.15256487060115928
7547;1339;0.15256487060115928
1339;7852;0.16427204996205025
7852;1339;0.16427204996205025
1340;1374;0.26264953503719357
1374;1340;0.26264953503719357
1340;1501;0.15817959093978226
1501;1340;0.15817959093978226
1340;1514;0.27894294565112987
1514;1340;0.27894294565112987
1340;1759;0.3333333333333333
1759;1340;0.3333333333333333
1340;2244;0.15117821092177644
2244;1340;0.15117821092177644
1340;2617;0.1754250635819545
2617;1340;0.1754250635819545
1340;2649;0.21810429198553155
2649;1340;0.21810429198553155
1340;2974;0.15909880786929415
2974;1340;0.15909880786929415
1340;3053;0.2
3053;1340;0.2
1340;3120;0.1631512196835108
3120;1340;0.1631512196835108
1340;3821;0.15817959093978226
3821;1340;0.15817959093978226
1340;3926;0.27894294565112987
3926;1340;0.27894294565112987
1340;4253;0.21810429198553155
4253;1340;0.21810429198553155
1340;4401;1.0
4401;1340;1.0
1340;4528;0.15561139140249397
4528;1340;0.15561139140249397
1340;4745;0.1754250635819545
4745;1340;0.1754250635819545
1340;5367;0.1631512196835108
5367;1340;0.1631512196835108
1340;5777;0.16544255391905832
5777;1340;0.16544255391905832
1340;5799;0.26264953503719357
5799;1340;0.26264953503719357
1340;6368;0.22424382421757544
6368;1340;0.22424382421757544
1340;6581;0.21274605355336312
6581;1340;0.21274605355336312
1341;1509;0.17219543379409813
1509;1341;0.17219543379409813
1341;1652;0.15256487060115928
1652;1341;0.15256487060115928
1341;2463;0.18790182470910757
2463;1341;0.18790182470910757
1341;3058;0.1548123827357682
3058;1341;0.1548123827357682
1341;4489;0.3010299956639812
4489;1341;0.3010299956639812
1341;5222;0.3010299956639812
5222;1341;0.3010299956639812
1341;6146;0.3010299956639812
6146;1341;0.3010299956639812
1342;2853;0.3333333333333333
2853;1342;0.3333333333333333
1342;3374;0.16104477175644444
3374;1342;0.16104477175644444
1342;4692;0.15186115333086322
4692;1342;0.15186115333086322
1342;5637;0.21274605355336312
5637;1342;0.21274605355336312
1342;6516;0.23981246656813146
6516;1342;0.23981246656813146
1343;1503;0.17905223175104137
1503;1343;0.17905223175104137
1343;2084;0.1905514124267734
2084;1343;0.1905514124267734
1343;2467;0.15186115333086322
2467;1343;0.15186115333086322
1343;3372;0.1548123827357682
3372;1343;0.1548123827357682
1343;7015;0.15329048865267808
7015;1343;0.15329048865267808
1343;7793;0.19342640361727081
7793;1343;0.19342640361727081
1343;7957;0.18316925091363362
7957;1343;0.18316925091363362
1344;1484;0.16207652439312228
1484;1344;0.16207652439312228
1344;2372;0.15561139140249397
2372;1344;0.15561139140249397
1344;2729;0.2
2729;1344;0.2
1344;2739;0.2037950470905062
2739;1344;0.2037950470905062
1344;3156;0.22424382421757544
3156;1344;0.22424382421757544
1344;3200;0.27894294565112987
3200;1344;0.27894294565112987
1344;3496;0.1505149978319906
3496;1344;0.1505149978319906
1344;3674;0.15643778834207153
3674;1344;0.15643778834207153
1344;3974;0.15329048865267808
3974;1344;0.15329048865267808
1344;4023;0.1631512196835108
4023;1344;0.1631512196835108
1344;4087;0.1965616322328226
4087;1344;0.1965616322328226
1344;4900;0.27894294565112987
4900;1344;0.27894294565112987
1344;5189;1.0
5189;1344;1.0
1344;5580;0.22424382421757544
5580;1344;0.22424382421757544
1344;7054;0.25
7054;1344;0.25
1344;7778;0.3010299956639812
7778;1344;0.3010299956639812
1344;7886;0.3333333333333333
7886;1344;0.3333333333333333
1344;7913;0.15561139140249397
7913;1344;0.15561139140249397
1345;1547;0.1854490234153689
1547;1345;0.1854490234153689
1345;1993;0.15643778834207153
1993;1345;0.15643778834207153
1345;2812;0.26264953503719357
2812;1345;0.26264953503719357
1345;4941;0.15909880786929415
4941;1345;0.15909880786929415
1346;1958;0.2
1958;1346;0.2
1346;3839;0.17376534287144002
3839;1346;0.17376534287144002
1346;5166;0.25
5166;1346;0.25
1346;7107;0.19342640361727081
7107;1346;0.19342640361727081
1346;7532;0.2037950470905062
7532;1346;0.2037950470905062
1347;1398;0.3333333333333333
1398;1347;0.3333333333333333
1347;1464;0.1810425967800402
1464;1347;0.1810425967800402
1347;1939;0.25
1939;1347;0.25
1347;2210;0.38685280723454163
2210;1347;0.38685280723454163
1347;2804;0.15329048865267808
2804;1347;0.15329048865267808
1347;2900;0.23981246656813146
2900;1347;0.23981246656813146
1347;3183;0.17905223175104137
3183;1347;0.17905223175104137
1347;3273;0.3333333333333333
3273;1347;0.3333333333333333
1347;4277;0.19342640361727081
4277;1347;0.19342640361727081
1347;4641;0.1505149978319906
4641;1347;0.1505149978319906
1347;4679;0.16666666666666666
4679;1347;0.16666666666666666
1347;4756;0.16666666666666666
4756;1347;0.16666666666666666
1347;5818;0.16794877895704194
5818;1347;0.16794877895704194
1347;6101;0.2313782131597592
6101;1347;0.2313782131597592
1347;7281;0.2313782131597592
7281;1347;0.2313782131597592
1348;1717;0.1905514124267734
1717;1348;0.1905514124267734
1348;2619;0.23981246656813146
2619;1348;0.23981246656813146
1348;2985;0.15186115333086322
2985;1348;0.15186115333086322
1348;3101;0.3010299956639812
3101;1348;0.3010299956639812
1348;3404;0.25
3404;1348;0.25
1348;4639;0.1854490234153689
4639;1348;0.1854490234153689
1348;5268;0.16929380759878143
5268;1348;0.16929380759878143
1348;5298;0.2037950470905062
5298;1348;0.2037950470905062
1348;5768;0.26264953503719357
5768;1348;0.26264953503719357
1348;6014;0.2313782131597592
6014;1348;0.2313782131597592
1348;6284;0.15186115333086322
6284;1348;0.15186115333086322
1348;6511;0.16794877895704194
6511;1348;0.16794877895704194
1348;6575;0.17905223175104137
6575;1348;0.17905223175104137
1348;7431;0.16005307325482135
7431;1348;0.16005307325482135
1348;7558;0.1854490234153689
7558;1348;0.1854490234153689
1349;2780;0.17905223175104137
2780;1349;0.17905223175104137
1349;4095;0.15186115333086322
4095;1349;0.15186115333086322
1349;5423;0.17905223175104137
5423;1349;0.17905223175104137
1350;1446;0.21810429198553155
1446;1350;0.21810429198553155
1350;1791;0.16794877895704194
1791;1350;0.16794877895704194
1350;1905;0.5
1905;1350;0.5
1350;1927;0.2037950470905062
1927;1350;0.2037950470905062
1350;2031;0.15403922195426356
2031;1350;0.15403922195426356
1350;2520;0.27894294565112987
2520;1350;0.27894294565112987
1350;2631;0.20801459767650948
2631;1350;0.20801459767650948
1350;3329;0.16544255391905832
3329;1350;0.16544255391905832
1350;3468;0.15186115333086322
3468;1350;0.15186115333086322
1350;4476;0.1631512196835108
4476;1350;0.1631512196835108
1350;4666;0.15817959093978226
4666;1350;0.15817959093978226
1350;4825;0.26264953503719357
4825;1350;0.26264953503719357
1350;5506;0.15817959093978226
5506;1350;0.15817959093978226
1350;6094;0.17070727966372012
6094;1350;0.17070727966372012
1351;1421;0.1631512196835108
1421;1351;0.1631512196835108
1351;1433;0.3333333333333333
1433;1351;0.3333333333333333
1351;1444;0.16929380759878143
1444;1351;0.16929380759878143
1351;1958;0.16929380759878143
1958;1351;0.16929380759878143
1351;1991;0.15329048865267808
1991;1351;0.15329048865267808
1351;2596;0.17376534287144002
2596;1351;0.17376534287144002
1351;3996;0.26264953503719357
3996;1351;0.26264953503719357
1351;6149;0.16427204996205025
6149;1351;0.16427204996205025
1352;3761;0.15817959093978226
3761;1352;0.15817959093978226
1352;3926;0.15561139140249397
3926;1352;0.15561139140249397
1352;4687;0.16005307325482135
4687;1352;0.16005307325482135
1352;5161;0.2313782131597592
5161;1352;0.2313782131597592
1352;5432;0.15329048865267808
5432;1352;0.15329048865267808
1352;6327;0.15186115333086322
6327;1352;0.15186115333086322
1352;6525;0.2313782131597592
6525;1352;0.2313782131597592
1352;6966;0.15561139140249397
6966;1352;0.15561139140249397
1353;3417;0.1505149978319906
3417;1353;0.1505149978319906
1353;3428;0.16544255391905832
3428;1353;0.16544255391905832
1353;5155;0.1572932473495469
5155;1353;0.1572932473495469
1353;6519;0.15817959093978226
6519;1353;0.15817959093978226
1354;1806;0.1572932473495469
1806;1354;0.1572932473495469
1354;1839;0.3010299956639812
1839;1354;0.3010299956639812
1354;1850;0.1905514124267734
1850;1354;0.1905514124267734
1354;2035;0.17376534287144002
2035;1354;0.17376534287144002
1354;2826;0.25
2826;1354;0.25
1354;4962;0.38685280723454163
4962;1354;0.38685280723454163
1354;5981;0.16104477175644444
5981;1354;0.16104477175644444
1354;6980;0.1810425967800402
6980;1354;0.1810425967800402
1354;7081;0.25
7081;1354;0.25
1354;7845;0.16929380759878143
7845;1354;0.16929380759878143
1355;1540;0.16104477175644444
1540;1355;0.16104477175644444
1355;2685;0.16207652439312228
2685;1355;0.16207652439312228
1355;3744;0.16544255391905832
3744;1355;0.16544255391905832
1355;3929;0.18790182470910757
3929;1355;0.18790182470910757
1355;4048;0.3333333333333333
4048;1355;0.3333333333333333
1356;1474;0.16544255391905832
1474;1356;0.16544255391905832
1356;2004;1.0
2004;1356;1.0
1356;2451;0.3010299956639812
2451;1356;0.3010299956639812
1356;3073;0.23981246656813146
3073;1356;0.23981246656813146
1356;3169;0.1754250635819545
3169;1356;0.1754250635819545
1356;3237;0.23981246656813146
3237;1356;0.23981246656813146
1356;3324;0.27894294565112987
3324;1356;0.27894294565112987
1356;3896;0.21810429198553155
3896;1356;0.21810429198553155
1356;4528;0.16104477175644444
4528;1356;0.16104477175644444
1356;4800;0.17219543379409813
4800;1356;0.17219543379409813
1356;6230;0.1810425967800402
6230;1356;0.1810425967800402
1356;6543;0.3010299956639812
6543;1356;0.3010299956639812
1356;6991;0.25
6991;1356;0.25
1356;7452;0.1548123827357682
7452;1356;0.1548123827357682
1356;7575;0.15561139140249397
7575;1356;0.15561139140249397
1357;1878;0.15909880786929415
1878;1357;0.15909880786929415
1357;2839;0.17718382013555792
2839;1357;0.17718382013555792
1357;4940;0.17376534287144002
4940;1357;0.17376534287144002
1357;5933;0.17718382013555792
5933;1357;0.17718382013555792
1357;6347;0.15117821092177644
6347;1357;0.15117821092177644
1357;6667;0.2
6667;1357;0.2
1358;2474;0.17376534287144002
2474;1358;0.17376534287144002
1358;3324;0.1631512196835108
3324;1358;0.1631512196835108
1358;6305;0.1854490234153689
6305;1358;0.1854490234153689
1359;6724;0.1631512196835108
6724;1359;0.1631512196835108
1360;1492;0.22424382421757544
1492;1360;0.22424382421757544
1360;2339;0.26264953503719357
2339;1360;0.26264953503719357
1360;4108;0.15403922195426356
4108;1360;0.15403922195426356
1360;5014;0.1505149978319906
5014;1360;0.1505149978319906
1360;6632;0.1905514124267734
6632;1360;0.1905514124267734
1360;7613;0.15909880786929415
7613;1360;0.15909880786929415
1361;1613;0.2
1613;1361;0.2
1361;3086;0.1631512196835108
3086;1361;0.1631512196835108
1361;4190;0.38685280723454163
4190;1361;0.38685280723454163
1361;4474;0.15256487060115928
4474;1361;0.15256487060115928
1361;6360;0.15817959093978226
6360;1361;0.15817959093978226
1362;1900;0.18316925091363362
1900;1362;0.18316925091363362
1362;3329;0.27894294565112987
3329;1362;0.27894294565112987
1362;3491;0.21274605355336312
3491;1362;0.21274605355336312
1362;4472;0.2313782131597592
4472;1362;0.2313782131597592
1362;5436;0.2313782131597592
5436;1362;0.2313782131597592
1362;6253;0.15403922195426356
6253;1362;0.15403922195426356
1362;6582;0.16005307325482135
6582;1362;0.16005307325482135
1362;7250;0.17376534287144002
7250;1362;0.17376534287144002
1363;2847;0.1905514124267734
2847;1363;0.1905514124267734
1363;3128;0.1965616322328226
3128;1363;0.1965616322328226
1363;3259;0.15817959093978226
3259;1363;0.15817959093978226
1363;3695;0.16207652439312228
3695;1363;0.16207652439312228
1363;3936;0.20801459767650948
3936;1363;0.20801459767650948
1363;3976;1.0
3976;1363;1.0
1363;5560;0.21810429198553155
5560;1363;0.21810429198553155
1363;6008;0.2037950470905062
6008;1363;0.2037950470905062
1363;6554;0.16427204996205025
6554;1363;0.16427204996205025
1363;6640;0.19342640361727081
6640;1363;0.19342640361727081
1364;1444;0.15909880786929415
1444;1364;0.15909880786929415
1364;1480;0.17718382013555792
1480;1364;0.17718382013555792
1364;2047;0.2037950470905062
2047;1364;0.2037950470905062
1364;2376;0.2313782131597592
2376;1364;0.2313782131597592
1364;3081;0.15817959093978226
3081;1364;0.15817959093978226
1364;3161;0.16794877895704194
3161;1364;0.16794877895704194
1364;3499;1.0
3499;1364;1.0
1364;3541;0.16005307325482135
3541;1364;0.16005307325482135
1364;3641;0.21274605355336312
3641;1364;0.21274605355336312
1364;3875;0.19342640361727081
3875;1364;0.19342640361727081
1364;4937;0.22424382421757544
4937;1364;0.22424382421757544
1364;5433;0.17718382013555792
5433;1364;0.17718382013555792
1364;7056;0.19342640361727081
7056;1364;0.19342640361727081
1365;1928;0.15561139140249397
1928;1365;0.15561139140249397
1365;2200;0.23981246656813146
2200;1365;0.23981246656813146
1365;2252;0.2313782131597592
2252;1365;0.2313782131597592
1365;2503;0.16005307325482135
2503;1365;0.16005307325482135
1365;2534;0.18316925091363362
2534;1365;0.18316925091363362
1365;2610;0.20801459767650948
2610;1365;0.20801459767650948
1365;3631;0.3333333333333333
3631;1365;0.3333333333333333
1365;3647;0.15561139140249397
3647;1365;0.15561139140249397
1365;4369;0.21810429198553155
4369;1365;0.21810429198553155
1365;4682;0.5
4682;1365;0.5
1365;6690;0.1572932473495469
6690;1365;0.1572932473495469
1365;7060;0.25
7060;1365;0.25
1365;7790;0.16544255391905832
7790;1365;0.16544255391905832
1366;1720;0.17219543379409813
1720;1366;0.17219543379409813
1366;2021;0.21274605355336312
2021;1366;0.21274605355336312
1366;2521;0.16666666666666666
2521;1366;0.16666666666666666
1366;2989;0.1810425967800402
2989;1366;0.1810425967800402
1366;4088;0.2313782131597592
4088;1366;0.2313782131597592
1367;1699;0.16794877895704194
1699;1367;0.16794877895704194
1367;1744;0.3333333333333333
1744;1367;0.3333333333333333
1367;2374;0.15256487060115928
2374;1367;0.15256487060115928
1367;2448;0.17718382013555792
2448;1367;0.17718382013555792
1367;2677;0.1754250635819545
2677;1367;0.1754250635819545
1367;3233;0.16794877895704194
3233;1367;0.16794877895704194
1367;3239;0.1810425967800402
3239;1367;0.1810425967800402
1367;3612;0.27894294565112987
3612;1367;0.27894294565112987
1367;3726;1.0
3726;1367;1.0
1367;4360;0.22424382421757544
4360;1367;0.22424382421757544
1367;4695;0.15117821092177644
4695;1367;0.15117821092177644
1367;4983;0.2
4983;1367;0.2
1367;7251;0.22424382421757544
7251;1367;0.22424382421757544
1367;7352;0.15909880786929415
7352;1367;0.15909880786929415
1367;7742;0.19342640361727081
7742;1367;0.19342640361727081
1367;7814;0.16544255391905832
7814;1367;0.16544255391905832
1368;1518;0.3010299956639812
1518;1368;0.3010299956639812
1368;1617;0.17376534287144002
1617;1368;0.17376534287144002
1368;2421;0.22424382421757544
2421;1368;0.22424382421757544
1368;2764;0.15117821092177644
2764;1368;0.15117821092177644
1368;3242;0.15256487060115928
3242;1368;0.15256487060115928
1368;3308;0.1548123827357682
3308;1368;0.1548123827357682
1368;4168;1.0
4168;1368;1.0
1368;4440;0.3010299956639812
4440;1368;0.3010299956639812
1368;4610;0.16427204996205025
4610;1368;0.16427204996205025
1368;6042;0.15817959093978226
6042;1368;0.15817959093978226
1368;6970;0.22424382421757544
6970;1368;0.22424382421757544
1368;7159;0.15403922195426356
7159;1368;0.15403922195426356
1369;1869;0.15561139140249397
1869;1369;0.15561139140249397
1369;2357;0.16104477175644444
2357;1369;0.16104477175644444
1369;2484;0.15643778834207153
2484;1369;0.15643778834207153
1369;2778;0.15117821092177644
2778;1369;0.15117821092177644
1369;3483;0.1548123827357682
3483;1369;0.1548123827357682
1369;3889;0.1505149978319906
3889;1369;0.1505149978319906
1369;4324;0.15256487060115928
4324;1369;0.15256487060115928
1369;4939;0.19342640361727081
4939;1369;0.19342640361727081
1369;4949;0.15909880786929415
4949;1369;0.15909880786929415
1369;5160;0.19342640361727081
5160;1369;0.19342640361727081
1369;5779;0.16427204996205025
5779;1369;0.16427204996205025
1369;5806;0.16544255391905832
5806;1369;0.16544255391905832
1369;5984;0.22424382421757544
5984;1369;0.22424382421757544
1369;7513;0.15561139140249397
7513;1369;0.15561139140249397
1369;7546;0.5
7546;1369;0.5
1370;2146;0.15403922195426356
2146;1370;0.15403922195426356
1370;3738;0.15256487060115928
3738;1370;0.15256487060115928
1370;4353;0.1905514124267734
4353;1370;0.1905514124267734
1370;4440;0.23981246656813146
4440;1370;0.23981246656813146
1370;6085;0.16427204996205025
6085;1370;0.16427204996205025
1370;7614;0.1754250635819545
7614;1370;0.1754250635819545
1371;1633;0.1810425967800402
1633;1371;0.1810425967800402
1371;1697;0.1905514124267734
1697;1371;0.1905514124267734
1371;1733;0.23981246656813146
1733;1371;0.23981246656813146
1371;2233;0.22424382421757544
2233;1371;0.22424382421757544
1371;3398;0.5
3398;1371;0.5
1371;4950;0.15186115333086322
4950;1371;0.15186115333086322
1371;4983;0.15561139140249397
4983;1371;0.15561139140249397
1371;5000;0.3010299956639812
5000;1371;0.3010299956639812
1371;5345;0.15643778834207153
5345;1371;0.15643778834207153
1371;5448;0.16666666666666666
5448;1371;0.16666666666666666
1371;6058;0.16666666666666666
6058;1371;0.16666666666666666
1371;6888;0.1572932473495469
6888;1371;0.1572932473495469
1371;7602;0.15186115333086322
7602;1371;0.15186115333086322
1372;1660;0.1754250635819545
1660;1372;0.1754250635819545
1372;1851;0.16005307325482135
1851;1372;0.16005307325482135
1372;2000;0.15817959093978226
2000;1372;0.15817959093978226
1372;2446;0.22424382421757544
2446;1372;0.22424382421757544
1372;3179;0.19342640361727081
3179;1372;0.19342640361727081
1372;3324;0.1548123827357682
3324;1372;0.1548123827357682
1372;4131;0.16929380759878143
4131;1372;0.16929380759878143
1372;4350;0.15117821092177644
4350;1372;0.15117821092177644
1372;4379;0.3333333333333333
4379;1372;0.3333333333333333
1372;4393;1.0
4393;1372;1.0
1372;4483;0.15117821092177644
4483;1372;0.15117821092177644
1372;5104;0.15186115333086322
5104;1372;0.15186115333086322
1372;5823;0.25
5823;1372;0.25
1372;6488;0.38685280723454163
6488;1372;0.38685280723454163
1372;6789;0.15403922195426356
6789;1372;0.15403922195426356
1372;7175;0.1905514124267734
7175;1372;0.1905514124267734
1373;1957;0.1548123827357682
1957;1373;0.1548123827357682
1373;1958;1.0
1958;1373;1.0
1373;2344;0.19342640361727081
2344;1373;0.19342640361727081
1373;3234;0.1754250635819545
3234;1373;0.1754250635819545
1373;3240;0.17905223175104137
3240;1373;0.17905223175104137
1373;4574;0.16207652439312228
4574;1373;0.16207652439312228
1373;4612;1.0
4612;1373;1.0
1373;4743;0.21810429198553155
4743;1373;0.21810429198553155
1373;4767;0.16005307325482135
4767;1373;0.16005307325482135
1373;4858;0.15256487060115928
4858;1373;0.15256487060115928
1373;5794;0.15561139140249397
5794;1373;0.15561139140249397
1373;7322;0.2313782131597592
7322;1373;0.2313782131597592
1373;7362;0.17070727966372012
7362;1373;0.17070727966372012
1373;7799;0.15117821092177644
7799;1373;0.15117821092177644
1373;7891;0.15403922195426356
7891;1373;0.15403922195426356
1374;2243;0.16794877895704194
2243;1374;0.16794877895704194
1374;4664;0.15117821092177644
4664;1374;0.15117821092177644
1374;6591;0.1905514124267734
6591;1374;0.1905514124267734
1374;7668;0.17219543379409813
7668;1374;0.17219543379409813
1374;7969;0.15643778834207153
7969;1374;0.15643778834207153
1375;4138;0.16005307325482135
4138;1375;0.16005307325482135
1375;4484;0.15117821092177644
4484;1375;0.15117821092177644
1375;4672;0.15186115333086322
4672;1375;0.15186115333086322
1375;5218;0.1854490234153689
5218;1375;0.1854490234153689
1375;5252;0.1631512196835108
5252;1375;0.1631512196835108
1375;5347;0.15817959093978226
5347;1375;0.15817959093978226
1375;7180;0.15817959093978226
7180;1375;0.15817959093978226
1376;1443;0.17219543379409813
1443;1376;0.17219543379409813
1376;1662;0.2
1662;1376;0.2
1376;1738;0.15909880786929415
1738;1376;0.15909880786929415
1376;2150;0.1572932473495469
2150;1376;0.1572932473495469
1376;2204;0.26264953503719357
2204;1376;0.26264953503719357
1376;2993;0.23981246656813146
2993;1376;0.23981246656813146
1376;3181;0.15329048865267808
3181;1376;0.15329048865267808
1376;3799;0.17219543379409813
3799;1376;0.17219543379409813
1376;5033;0.16544255391905832
5033;1376;0.16544255391905832
1376;5698;0.16929380759878143
5698;1376;0.16929380759878143
1376;5716;0.2
5716;1376;0.2
1376;5755;0.21810429198553155
5755;1376;0.21810429198553155
1376;6088;0.1965616322328226
6088;1376;0.1965616322328226
1376;6987;0.5
6987;1376;0.5
1377;2225;0.15403922195426356
2225;1377;0.15403922195426356
1377;2416;0.15256487060115928
2416;1377;0.15256487060115928
1377;2936;0.16794877895704194
2936;1377;0.16794877895704194
1377;3564;0.2313782131597592
3564;1377;0.2313782131597592
1377;4983;0.1505149978319906
4983;1377;0.1505149978319906
1377;6920;0.15117821092177644
6920;1377;0.15117821092177644
1377;7690;0.1810425967800402
7690;1377;0.1810425967800402
1378;1796;0.1810425967800402
1796;1378;0.1810425967800402
1378;3232;0.3333333333333333
3232;1378;0.3333333333333333
1378;3606;0.1505149978319906
3606;1378;0.1505149978319906
1378;3765;0.16207652439312228
3765;1378;0.16207652439312228
1378;3824;0.18316925091363362
3824;1378;0.18316925091363362
1378;4454;0.2
4454;1378;0.2
1378;5105;0.17376534287144002
5105;1378;0.17376534287144002
1378;6935;0.17905223175104137
6935;1378;0.17905223175104137
1378;6989;0.16005307325482135
6989;1378;0.16005307325482135
1378;7989;0.15817959093978226
7989;1378;0.15817959093978226
1379;1721;0.22424382421757544
1721;1379;0.22424382421757544
1379;2400;0.38685280723454163
2400;1379;0.38685280723454163
1379;3059;0.1548123827357682
3059;1379;0.1548123827357682
1379;5072;0.5
5072;1379;0.5
1379;6085;0.17070727966372012
6085;1379;0.17070727966372012
1379;6650;0.1905514124267734
6650;1379;0.1905514124267734
1379;7161;0.16666666666666666
7161;1379;0.16666666666666666
1379;7618;0.15817959093978226
7618;1379;0.15817959093978226
1380;1975;0.17070727966372012
1975;1380;0.17070727966372012
1380;1995;0.25
1995;1380;0.25
1380;2264;0.19342640361727081
2264;1380;0.19342640361727081
1380;2376;0.16794877895704194
2376;1380;0.16794877895704194
1380;3432;0.25
3432;1380;0.25
1380;3725;0.15256487060115928
3725;1380;0.15256487060115928
1380;5539;0.5
5539;1380;0.5
1380;7771;0.15186115333086322
7771;1380;0.15186115333086322
1381;1503;0.1548123827357682
1503;1381;0.1548123827357682
1381;1711;0.15643778834207153
1711;1381;0.15643778834207153
1381;2504;0.5
2504;1381;0.5
1381;2720;0.2037950470905062
2720;1381;0.2037950470905062
1381;3220;0.15117821092177644
3220;1381;0.15117821092177644
1381;5557;0.22424382421757544
5557;1381;0.22424382421757544
1381;7459;0.16427204996205025
7459;1381;0.16427204996205025
1381;7490;0.15561139140249397
7490;1381;0.15561139140249397
1381;7794;0.16666666666666666
7794;1381;0.16666666666666666
1382;2998;0.16104477175644444
2998;1382;0.16104477175644444
1382;3745;1.0
3745;1382;1.0
1383;1564;0.2
1564;1383;0.2
1383;1638;0.15256487060115928
1638;1383;0.15256487060115928
1383;3850;0.19342640361727081
3850;1383;0.19342640361727081
1383;5165;0.21810429198553155
5165;1383;0.21810429198553155
1384;1492;0.15329048865267808
1492;1384;0.15329048865267808
1384;1773;0.2037950470905062
1773;1384;0.2037950470905062
1384;2745;0.26264953503719357
2745;1384;0.26264953503719357
1384;3011;0.1905514124267734
3011;1384;0.1905514124267734
1384;3157;0.1505149978319906
3157;1384;0.1505149978319906
1384;3289;0.27894294565112987
3289;1384;0.27894294565112987
1384;5296;0.1505149978319906
5296;1384;0.1505149978319906
1384;5579;0.15403922195426356
5579;1384;0.15403922195426356
1384;6162;0.16104477175644444
6162;1384;0.16104477175644444
1384;6176;0.1905514124267734
6176;1384;0.1905514124267734
1384;6608;0.17718382013555792
6608;1384;0.17718382013555792
1384;7033;0.15186115333086322
7033;1384;0.15186115333086322
1384;7229;0.1905514124267734
7229;1384;0.1905514124267734
1384;7487;0.17070727966372012
7487;1384;0.17070727966372012
1384;7987;0.3010299956639812
7987;1384;0.3010299956639812
1385;1694;0.21274605355336312
1694;1385;0.21274605355336312
1385;2020;0.17905223175104137
2020;1385;0.17905223175104137
1385;2475;1.0
2475;1385;1.0
1385;2545;0.17376534287144002
2545;1385;0.17376534287144002
1385;4563;0.15186115333086322
4563;1385;0.15186115333086322
1385;4981;0.15256487060115928
4981;1385;0.15256487060115928
1385;5055;0.2313782131597592
5055;1385;0.2313782131597592
1385;7424;0.15403922195426356
7424;1385;0.15403922195426356
1386;1773;0.1810425967800402
1773;1386;0.1810425967800402
1386;1827;0.1810425967800402
1827;1386;0.1810425967800402
1386;2260;0.38685280723454163
2260;1386;0.38685280723454163
1386;2302;0.16427204996205025
2302;1386;0.16427204996205025
1386;2306;0.1854490234153689
2306;1386;0.1854490234153689
1386;4726;0.3010299956639812
4726;1386;0.3010299956639812
1386;4902;0.15643778834207153
4902;1386;0.15643778834207153
1386;6023;0.26264953503719357
6023;1386;0.26264953503719357
1386;7815;0.27894294565112987
7815;1386;0.27894294565112987
1387;1434;0.18790182470910757
1434;1387;0.18790182470910757
1387;1789;0.2
1789;1387;0.2
1387;1828;0.15817959093978226
1828;1387;0.15817959093978226
1387;1857;1.0
1857;1387;1.0
1387;2835;0.23981246656813146
2835;1387;0.23981246656813146
1387;3437;0.21810429198553155
3437;1387;0.21810429198553155
1387;4437;0.15403922195426356
